Trace
Swept SA
A.21.04,N9000B
4810000000,-115.62028503418
4820000000,-81.7867126464844
4830000000,-108.20255279541
4840000000,-84.1921691894531
4850000000,-110.992446899414
4860000000,-83.0911483764648
4870000000,-111.494407653809
4880000000,-83.5377655029297
4890000000,-119.24494934082
4900000000,-81.7811050415039
4910000000,-113.629486083984
4920000000,-82.8473434448242
4930000000,-111.758163452148
4940000000,-82.6138381958008
4950000000,-109.036758422852
4960000000,-81.6808166503906
4970000000,-112.795272827148
4980000000,-83.0549697875977
4990000000,-112.430023193359
5000000000,-80.1398544311523
5010000000,-107.878059387207
5020000000,-82.821533203125
5030000000,-114.788627624512
5040000000,-80.4017333984375
5050000000,-118.482772827148
5060000000,-83.4387283325195
5070000000,-110.875900268555
5080000000,-82.2451248168945
5090000000,-120.861167907715
5100000000,-82.0297546386719
5110000000,-110.257667541504
5120000000,-82.5295867919922
5130000000,-110.426231384277
5140000000,-81.5454254150391
5150000000,-109.972305297852
5160000000,-83.056770324707
5170000000,-110.662994384766
5180000000,-82.0306243896484
5190000000,-109.327041625977
5200000000,-81.5332794189453
5210000000,-116.46662902832
5220000000,-81.475700378418
5230000000,-110.447914123535
5240000000,-82.5398025512695
5250000000,-111.668357849121
5260000000,-81.5655136108398
5270000000,-114.805229187012
5280000000,-82.0007934570313
5290000000,-114.847633361816
5300000000,-81.7532119750977
5310000000,-110.747589111328
5320000000,-82.5330047607422
5330000000,-107.088066101074
5340000000,-82.4560012817383
5350000000,-109.358963012695
5360000000,-81.0798034667969
5370000000,-108.440757751465
5380000000,-81.811653137207
5390000000,-110.085418701172
5400000000,-81.4756011962891
5410000000,-109.013893127441
5420000000,-81.620246887207
5430000000,-110.682846069336
5440000000,-81.4860916137695
5450000000,-110.680297851563
5460000000,-82.0989456176758
5470000000,-109.994201660156
5480000000,-81.1853408813477
5490000000,-108.877899169922
5500000000,-82.7863082885742
5510000000,-111.984100341797
5520000000,-82.5508499145508
5530000000,-110.287780761719
5540000000,-82.4543914794922
5550000000,-114.280776977539
5560000000,-82.4371337890625
5570000000,-116.324676513672
5580000000,-81.795166015625
5590000000,-115.296562194824
5600000000,-80.955192565918
5610000000,-112.863090515137
5620000000,-82.3003463745117
5630000000,-110.268600463867
5640000000,-83.4308776855469
5650000000,-113.305053710938
5660000000,-82.0736083984375
5670000000,-112.242294311523
5680000000,-83.1450271606445
5690000000,-112.001831054688
5700000000,-82.3768768310547
5710000000,-114.224830627441
5720000000,-83.020133972168
5730000000,-108.515502929688
5740000000,-84.1254043579102
5750000000,-116.425338745117
5760000000,-84.0092544555664
5770000000,-113.50350189209
5780000000,-83.0312423706055
5790000000,-111.63695526123
5800000000,-82.7470855712891
5810000000,-109.732978820801
5820000000,-83.7298355102539
5830000000,-114.283782958984
5840000000,-82.4350967407227
5850000000,-110.764854431152
5860000000,-83.2662963867188
5870000000,-113.471656799316
5880000000,-82.3230819702148
5890000000,-111.127082824707
5900000000,-79.7436981201172
5910000000,-110.348678588867
5920000000,-83.0129165649414
5930000000,-114.294891357422
5940000000,-82.0205078125
5950000000,-108.668159484863
5960000000,-81.0464172363281
5970000000,-111.560958862305
5980000000,-81.7271347045898
5990000000,-112.774078369141
6000000000,-64.6771469116211
6010000000,-110.230888366699
6020000000,-81.9499053955078
6030000000,-113.184127807617
6040000000,-81.7717742919922
6050000000,-114.913513183594
6060000000,-82.2394027709961
6070000000,-108.324523925781
6080000000,-81.7698516845703
6090000000,-110.759757995605
6100000000,-81.8782119750977
6110000000,-111.238594055176
6120000000,-82.0056228637695
6130000000,-109.379920959473
6140000000,-80.6955490112305
6150000000,-111.991050720215
