Trace
Swept SA
A.21.04,N9000B
6860000000,-77.8938522338867
6870000000,-107.376953125
6880000000,-77.9682464599609
6890000000,-108.177536010742
6900000000,-77.2057876586914
6910000000,-110.742599487305
6920000000,-76.7403182983398
6930000000,-103.829551696777
6940000000,-77.6538009643555
6950000000,-104.766212463379
6960000000,-76.2089004516602
6970000000,-108.80721282959
6980000000,-77.6234283447266
6990000000,-107.525123596191
7000000000,-77.6018218994141
7010000000,-109.004211425781
7020000000,-77.9525756835938
7030000000,-107.696601867676
7040000000,-78.303596496582
7050000000,-105.536293029785
7060000000,-77.9517211914063
7070000000,-105.228469848633
7080000000,-77.3933334350586
7090000000,-109.741539001465
7100000000,-77.5314636230469
7110000000,-104.273918151855
7120000000,-77.890739440918
7130000000,-105.79052734375
7140000000,-76.7938461303711
7150000000,-107.918502807617
7160000000,-78.575080871582
7170000000,-105.296844482422
7180000000,-77.3885879516602
7190000000,-105.080123901367
7200000000,-78.4141311645508
7210000000,-111.062133789063
7220000000,-77.4857635498047
7230000000,-110.801727294922
7240000000,-78.6429824829102
7250000000,-108.542999267578
7260000000,-77.6128845214844
7270000000,-105.241386413574
7280000000,-77.6462326049805
7290000000,-107.792015075684
7300000000,-79.1957550048828
7310000000,-113.151268005371
7320000000,-78.0893707275391
7330000000,-106.930152893066
7340000000,-78.0598297119141
7350000000,-107.149955749512
7360000000,-77.1217880249023
7370000000,-109.428215026855
7380000000,-77.3839263916016
7390000000,-104.158981323242
7400000000,-78.1113128662109
7410000000,-104.256332397461
7420000000,-77.7199859619141
7430000000,-102.848503112793
7440000000,-78.5553894042969
7450000000,-104.437103271484
7460000000,-79.1722106933594
7470000000,-108.58438873291
7480000000,-78.8893814086914
7490000000,-104.181915283203
7500000000,-77.8296813964844
7510000000,-103.71004486084
7520000000,-77.3630065917969
7530000000,-109.232086181641
7540000000,-77.7856140136719
7550000000,-108.924644470215
7560000000,-76.3403701782227
7570000000,-104.797653198242
7580000000,-77.1463623046875
7590000000,-110.892585754395
7600000000,-82.2835235595703
7610000000,-115.09619140625
7620000000,-84.017951965332
7630000000,-118.934028625488
7640000000,-82.2716751098633
7650000000,-114.598670959473
7660000000,-83.0109405517578
7670000000,-119.972549438477
7680000000,-82.6288681030273
7690000000,-113.538261413574
7700000000,-83.2290191650391
7710000000,-119.262825012207
7720000000,-83.7170867919922
7730000000,-120.172904968262
7740000000,-81.9286041259766
7750000000,-112.079162597656
7760000000,-83.0189056396484
7770000000,-113.165008544922
7780000000,-83.4456939697266
7790000000,-116.866081237793
7800000000,-84.0142211914063
7810000000,-113.467651367188
7820000000,-83.4300231933594
7830000000,-116.036865234375
7840000000,-84.6591262817383
7850000000,-112.307037353516
7860000000,-83.3704605102539
7870000000,-122.804252624512
7880000000,-84.3196868896484
7890000000,-109.704460144043
7900000000,-82.467903137207
7910000000,-118.370338439941
7920000000,-84.341682434082
7930000000,-112.736183166504
7940000000,-83.9487838745117
7950000000,-114.140113830566
7960000000,-84.0541458129883
7970000000,-110.698661804199
7980000000,-84.3495559692383
7990000000,-112.66136932373
8000000000,-75.4477996826172
8010000000,-111.770889282227
8020000000,-82.1671295166016
8030000000,-112.13646697998
8040000000,-83.6226196289063
8050000000,-113.685104370117
8060000000,-84.138542175293
8070000000,-112.382225036621
8080000000,-84.9963760375977
8090000000,-110.058128356934
8100000000,-76.6806564331055
8110000000,-108.59440612793
8120000000,-81.3076629638672
8130000000,-113.511093139648
8140000000,-81.9431304931641
8150000000,-114.681381225586
8160000000,-82.5251693725586
8170000000,-115.562881469727
8180000000,-84.270133972168
8190000000,-114.423568725586
8200000000,-71.8446426391602
8210000000,-109.755393981934
8220000000,-82.8502807617188
8230000000,-109.874855041504
8240000000,-84.2142333984375
8250000000,-116.526893615723
8260000000,-82.9141311645508
8270000000,-110.187576293945
8280000000,-81.9898681640625
8290000000,-113.916152954102
8300000000,-69.8319473266602
8310000000,-115.522834777832
8320000000,-81.1179656982422
8330000000,-112.286087036133
8340000000,-81.9568786621094
8350000000,-113.290374755859
8360000000,-82.8268814086914
8370000000,-109.898338317871
8380000000,-81.8036727905273
8390000000,-111.985481262207
8400000000,-74.0817031860352
8410000000,-113.519439697266
8420000000,-80.8369216918945
8430000000,-116.028518676758
8440000000,-82.3385238647461
8450000000,-111.790023803711
8460000000,-83.1086502075195
8470000000,-113.607284545898
8480000000,-82.0485458374023
8490000000,-119.003829956055
8500000000,-71.3215026855469
8510000000,-112.571907043457
8520000000,-80.8463439941406
8530000000,-111.242462158203
8540000000,-82.0427474975586
8550000000,-109.72664642334
8560000000,-82.7864151000977
8570000000,-111.429306030273
8580000000,-80.8692855834961
8590000000,-110.38835144043
8600000000,-62.1149482727051
8610000000,-110.341461181641
8620000000,-81.0421600341797
8630000000,-106.325004577637
8640000000,-80.8110427856445
8650000000,-112.513488769531
8660000000,-81.1065063476563
8670000000,-109.447967529297
8680000000,-80.5754699707031
8690000000,-107.853080749512
8700000000,-77.6491088867188
8710000000,-105.971862792969
8720000000,-81.4919128417969
8730000000,-107.696701049805
8740000000,-80.731330871582
8750000000,-111.322662353516
8760000000,-80.6716003417969
8770000000,-110.250282287598
8780000000,-80.2138290405273
8790000000,-107.763664245605
8800000000,-65.7641448974609
8810000000,-106.95677947998
8820000000,-79.3707427978516
8830000000,-110.215133666992
8840000000,-80.3754959106445
8850000000,-111.338233947754
8860000000,-80.0522384643555
8870000000,-106.632614135742
8880000000,-80.3844375610352
8890000000,-109.160598754883
8900000000,-81.3649673461914
8910000000,-113.269439697266
8920000000,-80.5666961669922
8930000000,-109.304359436035
8940000000,-80.5158920288086
8950000000,-109.431243896484
8960000000,-79.3874435424805
8970000000,-105.113700866699
8980000000,-79.9819030761719
8990000000,-111.734321594238
9000000000,-67.4061889648438
9010000000,-108.292510986328
9020000000,-79.43896484375
9030000000,-111.193290710449
9040000000,-79.6182250976563
9050000000,-106.336090087891
9060000000,-79.9631423950195
9070000000,-108.113189697266
9080000000,-78.7597427368164
9090000000,-109.106262207031
9100000000,-74.9959335327148
9110000000,-106.840400695801
9120000000,-79.222541809082
9130000000,-109.964859008789
9140000000,-79.1855850219727
9150000000,-107.598854064941
9160000000,-79.9819641113281
9170000000,-109.455291748047
9180000000,-80.3555908203125
9190000000,-108.067642211914
9200000000,-77.594367980957
9210000000,-112.791114807129
9220000000,-79.5264282226563
9230000000,-107.935440063477
9240000000,-79.7918167114258
9250000000,-111.407417297363
9260000000,-79.0170516967773
9270000000,-109.494277954102
9280000000,-79.000244140625
9290000000,-106.782119750977
9300000000,-79.0264053344727
9310000000,-107.253150939941
9320000000,-79.4244079589844
9330000000,-111.337989807129
9340000000,-80.0449523925781
9350000000,-111.245704650879
9360000000,-79.5367431640625
9370000000,-112.82600402832
9380000000,-80.0046844482422
9390000000,-111.120422363281
9400000000,-79.5173416137695
9410000000,-111.532783508301
9420000000,-79.614013671875
9430000000,-110.56037902832
9440000000,-79.293212890625
9450000000,-108.899192810059
9460000000,-79.41552734375
9470000000,-106.868148803711
9480000000,-79.1605987548828
9490000000,-109.745979309082
9500000000,-78.4775085449219
9510000000,-109.358573913574
9520000000,-78.5378646850586
9530000000,-108.97940826416
9540000000,-77.8863830566406
9550000000,-105.96076965332
9560000000,-80.2225952148438
9570000000,-108.406745910645
9580000000,-80.7294158935547
9590000000,-107.487915039063
9600000000,-82.049919128418
9610000000,-110.4521484375
9620000000,-81.4828872680664
9630000000,-107.542251586914
9640000000,-80.8912582397461
9650000000,-113.962615966797
9660000000,-82.4111633300781
9670000000,-108.468719482422
9680000000,-80.9605178833008
9690000000,-112.524589538574
9700000000,-82.0123291015625
9710000000,-111.02742767334
9720000000,-79.6071929931641
9730000000,-110.7041015625
9740000000,-81.1628570556641
9750000000,-112.816184997559
9760000000,-80.7253189086914
9770000000,-108.39363861084
9780000000,-81.0833740234375
9790000000,-107.780120849609
9800000000,-79.2075729370117
9810000000,-109.545516967773
9820000000,-80.8037490844727
9830000000,-108.564788818359
9840000000,-79.324104309082
9850000000,-112.752670288086
9860000000,-80.7402648925781
9870000000,-108.741607666016
9880000000,-80.7220230102539
9890000000,-107.775016784668
9900000000,-79.767578125
9910000000,-107.691253662109
9920000000,-80.7865676879883
