Trace
Swept SA
A.21.04,N9000B
8820000000,-81.3839874267578
8830000000,-110.150566101074
8840000000,-81.5696029663086
8850000000,-110.919975280762
8860000000,-79.3775939941406
8870000000,-106.309524536133
8880000000,-80.7206192016602
8890000000,-109.153923034668
8900000000,-79.6413803100586
8910000000,-113.539970397949
8920000000,-80.2663421630859
8930000000,-109.037178039551
8940000000,-78.5304794311523
8950000000,-116.737007141113
8960000000,-80.7850723266602
8970000000,-106.086700439453
8980000000,-81.4207000732422
8990000000,-108.946678161621
9000000000,-81.610481262207
9010000000,-110.307540893555
9020000000,-81.5962677001953
9030000000,-110.426246643066
9040000000,-79.7845458984375
9050000000,-109.743530273438
9060000000,-79.8662719726563
9070000000,-112.471649169922
9080000000,-80.0817337036133
9090000000,-110.123802185059
9100000000,-79.3553619384766
9110000000,-110.65225982666
9120000000,-80.5886001586914
9130000000,-109.922554016113
9140000000,-79.7052612304688
9150000000,-112.102058410645
9160000000,-78.1742172241211
9170000000,-107.578308105469
9180000000,-79.3168258666992
9190000000,-112.71460723877
9200000000,-79.9379653930664
9210000000,-107.772087097168
9220000000,-79.4099349975586
9230000000,-115.014762878418
9240000000,-80.0979919433594
9250000000,-112.423110961914
9260000000,-78.816764831543
9270000000,-111.06510925293
9280000000,-77.4576797485352
9290000000,-113.832160949707
9300000000,-78.5773086547852
9310000000,-109.578117370605
9320000000,-79.9208221435547
9330000000,-108.328353881836
9340000000,-80.1933517456055
9350000000,-107.434959411621
9360000000,-77.9639129638672
9370000000,-107.380966186523
9380000000,-79.1198577880859
9390000000,-109.781784057617
9400000000,-79.7113876342773
9410000000,-112.177375793457
9420000000,-79.7482376098633
9430000000,-109.924697875977
9440000000,-79.9190216064453
9450000000,-107.179176330566
9460000000,-78.2595748901367
9470000000,-113.396179199219
9480000000,-77.7792434692383
9490000000,-108.856475830078
9500000000,-78.3868789672852
9510000000,-110.420867919922
9520000000,-78.9257202148438
9530000000,-105.59593963623
9540000000,-79.8695678710938
9550000000,-105.920692443848
9560000000,-79.6481399536133
9570000000,-110.770286560059
